time,year,month,t2m_c,vpd_kpa,rh_pct,wind_ms,sp_hpa,sst_c,precip
2018-01-01,2018,1,4.552675987709786,0.3588384293282053,66.42280950860236,2.034061414759078,961.2079004469551,18.204372944076017,2.2595186571539405
2018-02-01,2018,2,6.52618140009402,0.37987927897482743,68.24660227070105,2.2219273618549145,960.2367335908148,18.068619007407104,2.3170286914448184
2018-03-01,2018,3,8.973029162127089,0.5279561691366808,61.73091614997615,2.114066892462925,956.6176225297958,17.808175658478387,2.2560020443397364
2018-04-01,2018,4,12.209128787583964,0.6484686688007397,59.3866718164036,1.7967391888088153,957.0980881072973,18.441546420995422,2.4421972868697868
2018-05-01,2018,5,19.24342218393111,0.8948173765357011,62.32454941428956,2.3502247325730616,956.5198224566648,20.387894068248777,2.48280689664554
2018-06-01,2018,6,22.287026697673237,1.0787891373670668,62.78092402127219,2.272244736946826,955.3708015734702,22.808450336525627,2.533173021750409
2018-07-01,2018,7,24.300988094791645,1.1625142496155336,63.90869739096849,1.8709099570371162,958.6736732810994,24.80342842587438,2.7704562303800784
2018-08-01,2018,8,23.75786380402446,1.041984610160404,65.78822389903424,2.0472163058057418,957.6605436159127,25.896617836804648,2.502326020718842
2018-09-01,2018,9,20.98967779642278,0.8079753676996857,68.15251518887013,1.8558359496328123,957.6360685274385,25.545941796549048,3.2127265846773976
2018-10-01,2018,10,15.010175644928074,0.5630319945107205,69.8212803265791,1.6869335744941942,957.3202650912069,23.917577695847445,2.92798089454547
2018-11-01,2018,11,8.993212650716128,0.42747319628515973,68.40114698627896,1.4914799666951466,958.0363972398891,21.5664557493909,2.718091699767213
2018-12-01,2018,12,6.50588270787556,0.3593542228984037,70.70445958080532,1.647109346461592,958.4033986085539,19.466351144773505,2.8853576924381126
2019-01-01,2019,1,4.454873620055748,0.3363751637754264,69.54668745289244,1.6613393708964383,958.8504508738072,18.276998013107594,2.4206325182555557
2019-02-01,2019,2,4.776002146334338,0.3475202262180923,69.4687609051695,1.8323033112013722,957.407336250374,17.723582158182708,2.9344055368678865
2019-03-01,2019,3,8.219158080277372,0.46083593649384885,64.30197893329023,1.6455320487139062,958.9702669155965,17.808984256384516,2.141765759928703
2019-04-01,2019,4,13.719184074007103,0.6443070262101889,62.72338188708871,1.8506619203776993,956.0114274969911,18.759226902397927,2.803065519503218
2019-05-01,2019,5,16.98794550276862,0.7060040870985687,65.4472326099705,2.0140138508710796,954.9872980989729,20.61574007425282,2.9544481805225318
2019-06-01,2019,6,21.370446355638844,0.9740255997219156,63.728459105273764,1.9402410792187004,955.8976621896488,22.875895225382667,2.751082441423202
